ER72001,ER72002,ER72017,ER72018,ER72195,ER72217,ER72231,ER73069,ER76897,ER76962,ER77249,ER77255,ER77588,ER77591,ER77599
1,5159,37,1,9120,20.72,0,56000,2,10,52,3640,63852,1,13
1,5842,26,1,9620,20,4,34000,2,0,52,1352,18280,1,13
1,5469,46,1,7000,35,14,90000,2,12,51,2805,90900,3,13
1,8989,61,2,2540,0,24,16500,2,20,52,2072,42710.1,3,14
1,7529,66,2,0,0,0,0,2,37,0,0,5730,3,12
1,5563,40,1,630,0,2,52000,2,5,52,2080,48437.53,3,16
1,7767,30,2,5840,15.5,1,22000,2,6,30,1454,27640,3,13
1,7416,34,2,2015,0,12,55000,2,7,49,2677,31556,3,17
1,8575,40,2,5000,0,20,40000,2,3,48,2892,56667.45,3,15
1,2864,31,1,700,0,0,4000,2,3,24,1337,29760,3,16
1,2780,62,1,9130,23,26,85000,2,99,50,2500,37412.11,3,10
1,2537,32,1,0,0,0,0,2,14,0,0,63028.48,3,14
1,8814,57,1,0,0,0,0,2,6,0,0,5442.83,4,12
1,7792,52,1,2340,29.31,14,65000,2,0,46,1834,64520,4,14
1,8131,51,1,9000,33,21,75000,2,15,49,2265,48295.54,5,16
1,4621,39,2,1410,0,6,91000,2,1,50,2600,32304,4,14
1,6162,34,1,4220,26,5,54000,1,7,49,1976,69692,4,12
1,8752,32,2,4040,10,4,11000,7,6,51,1020,56430.82,4,12
1,8594,29,1,4540,12,0,30000,2,0,52,2340,15460,4,14
1,8663,21,1,9620,15.83,0,0,7,3,0,0,31757.44,4,99
1,7665,34,1,4010,0,4,9999999,1,0,52,1040,47300,4,15
1,7424,68,1,5620,13,22,32000,2,15,49,1960,33215,4,12
1,7180,54,1,6260,0,0,9999999,2,15,52,2340,28643,4,10
1,6488,21,1,4220,11,0,30000,2,1,51,2156,17660,4,12
1,5861,23,2,7800,0,0,20000,7,2,52,1560,8690,4,12
1,9361,26,2,9000,15.75,2,35000,2,99,52,2600,59388,4,12
1,5911,32,1,7700,14,4,36000,2,9,51,3315,58900,4,13
1,5957,33,1,7810,22,11,44000,7,5,51,2550,65020,4,14
1,8088,31,1,7810,22.6,12,58000,1,2,49,2382,28472.73,4,12
1,8536,28,2,0,0,0,0,2,0,0,0,9951.86,4,11
1,4753,60,1,0,0,0,0,2,25,0,0,35330,3,13
1,8280,28,1,4200,0,0,5000,2,9,49,2124,40290,3,12
1,3416,36,1,5520,0,0,56000,2,10,50,3224,86784,3,14
1,3359,32,1,5520,18.08,2,36000,2,2,49,2706,35260,3,13
1,3262,62,1,4250,20,0,25000,2,16,49,1960,44980,3,14
1,3090,29,2,3645,11,2,12000,1,7,48,3570,29026,3,12
1,8332,42,2,9620,14,4,36764,2,14,52,2444,23256,3,12
1,7887,45,1,9130,0,19,14000,2,10,52,2080,28008,3,12
1,8515,61,1,0,0,0,0,2,19,0,0,31148,3,12
1,4288,36,2,4610,13,0,4000,2,5,3,315,32184,3,12
1,4421,64,1,5610,0,0,42000,2,27,48,1986,25229,3,15
1,4055,29,2,4600,13,0,9999998,1,6,35,1750,27240,3,12
1,2463,51,1,9130,0,3,100000,2,4,49,1960,61260,3,12
1,1683,73,1,0,0,0,0,2,33,0,0,48310,3,12
1,1921,62,2,3600,11,28,23000,2,9,49,1960,34478,3,12
1,1859,54,2,5860,0,16,38500,2,6,31,1240,34781.29,3,13
1,2367,41,2,3800,17,2,39000,2,20,50,2850,29854,3,14
1,2713,50,2,5620,18,28,18000,2,2,51,2048,29757.07,3,12
1,2235,32,1,6400,32,14,110000,2,7,48,2880,70920,3,12
1,1667,71,2,0,0,0,0,2,35,0,0,68083,3,16
1,2567,45,1,5510,11.33,2,9900,2,5,35,1400,18358.3,3,12
1,2158,24,2,4030,15,3,11000,2,0,52,1300,25792,3,13
1,1837,42,2,0,0,0,0,2,8,0,0,40304,3,13
1,345,60,2,0,0,0,0,2,99,0,0,19810,3,12
1,134,37,2,5240,19.5,15,48000,2,3,48,1980,46983,3,14
1,2669,57,1,9130,21,27,100000,2,36,48,2796,89350.79,3,12
1,2624,51,1,1020,0,4,90000,2,17,46,1828,101404,3,17
1,2677,30,1,9800,0,11,34000,2,6,46,3220,87852,3,14
1,2095,26,2,5240,13,0,39000,2,2,48,1428,70779.23,3,17
1,2934,84,2,0,0,0,0,2,40,0,0,19815.38,1,11
1,3043,26,1,3655,20,5,50000,2,0,48,2899,64088,1,14
1,3137,51,1,2000,0,2,30000,2,5,48,1920,64670.23,3,17
1,3443,34,1,0,0,0,0,2,1,0,0,24100,1,12
1,4566,66,2,0,0,0,0,2,6,0,0,9294.55,3,7
1,5494,64,1,0,0,0,0,2,40,0,0,14364,3,12
1,4629,43,2,4010,13.8,3,26000,2,10,51,2550,21396,3,12
1,4509,24,1,0,0,0,0,2,2,0,0,26267.42,3,10
1,6669,24,2,4050,11,5,10000,2,0,52,2331,20697,3,12
1,5181,42,1,7700,17,2,60000,2,99,52,2912,72880,3,12
1,7493,25,1,9640,18,4,30000,2,7,51,3060,32682,3,12
1,2048,81,2,0,0,0,0,2,25,0,0,41675.74,4,13
1,2730,56,1,430,0,4,74000,2,10,48,2951,99620,4,15
1,2110,48,2,2850,0,10,58000,2,10,47,1872,44350,3,17
1,1520,30,1,9620,0,0,19000,2,5,47,1910,23028.19,3,13
1,9367,54,2,4320,0,6,67200,2,32,47,1868,52542,2,16
1,9463,31,1,9130,0,1,62000,2,1,52,2860,86920,2,12
1,7729,36,2,2310,0,3,45000,2,0,52,2080,28399.95,2,14
1,7231,57,2,4230,0,0,7000,2,10,43,1204,1360,3,10
1,5129,54,2,0,0,0,0,2,10,0,0,7254,3,8
1,8004,49,2,3600,8,0,0,2,2,0,0,13112,3,10
1,7375,47,2,4610,0,0,1350,2,0,18,540,12489.03,3,9
1,7871,40,2,4600,0,0,280,2,0,1,80,10598.53,3,12
1,8099,35,1,8540,14,1,28000,2,5,49,1960,25992.85,3,11
1,5222,32,2,0,0,0,0,2,0,0,0,9840,3,12
1,5829,32,2,4610,9.22,5,24000,2,0,38,1520,21792,3,12
1,7743,30,2,4050,9.05,0,9999998,2,9,13,402,6448,3,9
1,8150,22,2,430,0,0,2000,2,0,4,220,18256,3,13
1,9282,45,2,4510,0,0,45000,2,0,51,2032,40252,3,14
1,6557,41,1,6420,11,5,21000,2,10,50,2000,26420,3,12
1,8335,57,1,9130,0,0,50000,2,15,52,2600,35372,3,10
1,2313,33,1,7410,28.22,3,70000,2,13,52,2080,71161.27,3,14
1,7651,68,1,0,0,0,0,2,16,0,0,62024,3,13
1,7178,66,2,0,0,0,0,2,99,0,0,51406,3,12
1,7050,64,1,0,0,0,0,2,10,0,0,31849.61,3,12
1,6418,47,2,0,0,0,0,1,99,0,0,19620,3,16
1,7835,42,1,2000,0,6,63000,2,12,49,3270,78128,3,17
1,8049,35,2,540,0,10,64000,2,7,48,2410,46748,3,16
1,6785,34,1,5620,13.28,3,26000,1,1,52,2128,15648,3,13
1,9266,30,2,2310,0,9,51123,2,2,40,1612,42774,3,17
1,7143,23,2,5110,12.25,0,10000,2,1,18,751,39929.71,3,17
1,6136,66,1,2720,0,20,1100,2,14,12,144,60836,3,12
1,7000,37,1,7010,23,7,45000,3,12,52,2074,82187,3,14
1,5153,32,1,8140,29.15,11,74000,2,8,51,3072,94643,3,14
1,871,37,2,2025,13.5,3,15000,1,10,49,972,24292.83,3,17
1,5037,88,2,0,0,0,0,2,0,0,0,6830.27,3,9
1,6525,66,1,0,0,0,0,2,99,0,0,14440,3,14
1,5643,63,2,0,0,0,0,2,4,0,0,29615.94,3,10
1,8060,62,1,0,0,0,0,2,26,0,0,13272,3,11
1,5463,60,2,0,0,0,0,2,5,0,0,11526,3,12
1,5212,59,2,4600,0,0,0,2,25,0,0,26800,3,12
1,5392,57,2,4050,0,0,512,2,12,2,64,12220,3,10
1,6717,56,2,0,0,0,0,2,20,0,0,14524.39,3,12
1,5066,51,2,0,0,0,0,2,10,0,0,26036,3,12
1,6223,47,1,4010,0,0,45000,2,17,52,2496,36881.74,3,13
1,8471,45,1,8220,18.5,4,54000,2,18,52,2496,41628,3,12
1,5736,36,1,9830,0,8,47000,2,16,52,4056,56297.56,3,16
1,5271,35,2,0,0,0,0,2,0,0,0,17670.4,3,14
1,7560,31,2,9130,13.65,4,18000,2,2,36,1440,19530,3,12
1,5531,28,2,4810,0,0,60000,2,6,52,3626,49302.38,3,17
1,6614,39,2,9620,17.5,8,41000,2,10,45,2120,39557.32,3,13
1,6560,41,2,7700,0,14,60000,2,4,51,2056,47128.88,3,12
1,5666,49,1,5610,14,0,23000,2,99,38,1824,61280,3,14
1,7197,38,2,0,0,0,0,2,6,0,0,34550.54,3,12
1,5538,33,2,7750,17.6,8,30000,2,11,51,2714,39584,3,14
1,5190,32,1,2000,0,0,9999999,2,4,18,792,57268.95,3,15
1,747,53,1,10,0,0,70000,2,7,46,3648,89990,1,17
1,176,72,1,0,0,0,0,9,99,0,0,63682.69,3,99
1,1455,71,2,0,0,0,0,2,0,0,0,7656,2,8
1,1649,55,1,5300,0,0,16000,2,18,43,1290,33820,2,10
1,2399,46,2,0,0,0,0,2,0,0,0,18620,2,13
1,1675,24,1,4760,998,3,9999998,2,1,52,2080,23277.93,2,14
1,2154,23,2,4220,11,2,3770,2,4,13,520,26520,2,12
1,6076,44,2,2310,0,10,55000,2,9,47,2832,33490,4,17
1,7491,54,1,4220,24.75,30,50000,1,24,39,1574,54638,4,12
1,7818,52,2,3600,18.5,32,27000,9,99,52,2080,39420.5,3,99
1,9058,34,1,4920,25,3,54000,1,16,51,2100,42880,3,15
1,7721,57,1,5000,0,11,117000,3,99,51,2040,94840,3,17
1,3405,66,2,0,0,0,0,2,15,0,0,11259,3,14
1,3222,39,2,4050,0,0,20000,2,15,52,2080,68820,3,10
1,3254,43,1,7200,0,0,42000,2,99,51,2072,69324.48,3,12
1,1363,74,2,0,0,0,0,2,99,0,0,14500,4,14
1,2285,62,1,540,37,17,76000,2,27,52,2064,60356.93,4,16
1,9455,56,1,0,0,0,0,2,7,0,0,23610,1,12
1,5919,63,2,4050,16.2,11,32096,2,10,47,1900,85184,3,14
1,5333,40,2,2100,0,9,239000,2,3,51,3048,314951.51,1,17
1,4672,37,2,5000,0,0,20000,2,6,28,1115,49133,3,14
1,4828,36,1,9600,15,0,12000,2,12,48,1940,57735.73,3,12
1,5023,36,1,4020,15,1,50000,2,5,43,2580,34516.29,3,11
1,5295,36,1,9000,0,4,65000,2,1,52,3108,39376,3,16
1,4815,36,1,1410,0,0,90000,1,6,48,2400,56800,3,13
1,1501,57,2,0,0,0,0,2,31,0,0,19732,3,10
1,2441,28,1,0,0,0,0,2,0,0,0,4730,3,12
1,1237,59,1,0,0,0,0,2,16,0,0,6100,1,10
1,199,58,2,0,0,0,0,2,99,0,0,3163.29,1,11
1,848,57,1,4220,17,24,30000,2,23,48,1728,39684.13,1,11
1,643,67,1,0,0,0,0,2,99,0,0,53822,3,12
1,4724,68,2,4220,13.51,3,18200,2,32,52,2082,31376.25,3,12
1,9291,45,2,4760,0,5,9999999,2,1,52,2080,66580,3,12
1,5569,31,1,5510,0,0,0,2,5,0,0,38872.14,3,9
1,4759,30,2,2540,0,7,36000,2,1,52,2080,48780,3,12
1,4515,29,1,9130,16.5,1,40000,2,3,52,2180,55176.18,3,11
1,5255,25,2,5810,0,1,9999999,2,0,50,2258,39260,3,14
1,4519,26,2,3600,16.75,2,36000,2,6,52,2280,45180,3,14
1,4537,61,1,0,0,0,0,2,37,0,0,11172,3,12
1,4620,59,1,4200,0,0,60000,2,39,51,2448,48248.35,1,16
1,6129,23,2,4110,3.89,0,50000,2,5,49,2470,25988.9,3,15
1,6649,21,1,9610,8.75,0,3500,2,0,29,1073,25066,3,13
1,9149,46,2,4200,0,0,0,2,13,52,2912,50964,3,12
1,7256,26,2,9000,12.5,2,26400,2,7,49,1862,37984,3,13
1,6318,51,1,110,0,3,168000,2,4,47,1880,108309.7,2,17
1,5659,71,1,0,0,0,0,2,19,0,0,176145,3,14
1,4530,53,2,1050,0,28,170000,1,25,50,2480,119328,3,12
1,5166,65,2,0,0,0,0,2,15,0,0,32223,3,12
1,6157,59,2,3535,21.58,35,35000,2,3,45,1341,50740,3,12
1,6061,57,2,3600,13,6,40000,2,4,48,1956,61180,3,15
1,5584,43,1,9130,15,2,45000,2,2,52,2080,32310,3,12
1,5332,39,2,540,13,7,27000,2,6,51,2056,17765,3,15
1,7336,36,1,4620,12.5,7,70000,2,6,48,2400,44838,3,16
1,5304,36,2,2310,10.5,2,19000,2,9,51,1805,26174.71,3,14
1,5560,34,1,5620,0,5,60000,2,13,52,2080,60390,3,13
1,7842,30,2,2300,0,2,24000,2,99,52,2080,52786.8,3,16
1,6621,26,1,430,0,0,9999999,2,1,52,1560,32313.47,3,16
1,5618,42,2,7030,24,9,60000,2,3,51,2024,66155.31,3,12
1,8730,43,2,4230,0,0,14000,2,13,52,1295,21630,3,9
1,7269,43,1,2310,0,13,70000,2,11,52,3640,43480,3,17
1,5756,69,1,0,0,0,0,7,40,0,0,46480,3,16
1,4924,32,1,9830,0,6,9999999,2,99,51,2662,42059.19,4,14
1,6561,53,1,0,0,0,0,2,34,0,0,62198,3,12
1,8450,28,2,4720,10,1,18720,2,4,52,2080,13396,3,12
1,6579,61,1,7700,999,31,55000,2,10,50,3263,110879.09,3,14
1,7411,29,2,5840,11.63,0,3256,2,3,52,1040,40976,3,17
1,6979,26,1,5620,12.81,3,22000,2,4,52,2080,46329.94,3,14
1,380,64,1,0,0,0,0,2,12,0,0,35471.94,3,13
1,111,47,2,2000,0,1,35000,2,20,52,2080,39758.45,3,16
1,398,25,2,4720,13,4,15000,2,2,51,2032,26242.57,3,15
1,1039,20,2,4030,11.5,0,18000,2,1,24,1020,37738.21,3,12
1,1043,61,1,0,0,0,0,1,22,0,0,53854.27,3,17
1,357,26,1,1550,24,4,9999998,7,7,52,2080,48537.76,3,13
1,2611,32,1,9830,0,4,44000,2,0,52,1560,31240,3,17
1,1723,54,1,6355,23,14,48000,2,17,51,2040,49490.67,3,12
1,2532,44,1,9130,17,6,50000,2,10,31,1535,81704,3,14
1,4655,72,2,0,0,0,0,2,22,0,0,30341,3,9
1,4971,24,2,2540,0,99,5900,2,0,41,824,7474.8,3,16
1,6802,52,1,4810,0,0,0,2,3,50,2938,67468,3,16
1,2696,38,2,5240,16,4,56000,2,6,48,1904,43954.69,3,12
1,2201,34,1,800,0,6,62000,2,11,48,2856,58052,3,12
1,2332,19,1,4250,9,3,40000,2,0,52,1996,30743.42,3,11
1,2672,63,2,0,0,0,0,2,41,0,0,10992,3,12
1,2689,32,2,3258,0,3,42000,2,8,50,2000,24972,3,15
1,2515,29,1,4250,0,0,12000,2,2,52,2600,16820,3,10
1,1598,52,1,9130,19,9,48000,2,31,52,3640,50328,3,14
1,1717,73,2,0,0,0,0,2,99,0,0,13771.18,3,10
1,1490,53,2,420,0,29,67000,2,4,45,1834,42378,3,16
1,2743,49,2,5330,9,0,7000,2,4,42,1260,23770,3,14
1,1727,46,1,0,0,0,0,2,15,0,0,40900,3,11
1,1666,38,1,4700,0,0,0,2,6,51,1645,23305,3,12
1,1838,28,2,2720,0,6,46000,2,3,51,2540,55620.62,4,16
1,1657,26,1,4220,11.22,4,17500,2,0,49,1470,9854,3,12
1,2010,25,1,5620,7.25,4,12000,2,0,51,1638,16630,3,12
1,2691,24,1,0,0,0,0,2,0,0,0,11702.09,3,11
1,2501,21,1,9610,12,2,9999998,2,3,51,2262,34176.59,3,12
1,1627,58,1,2600,0,6,100000,2,15,48,2160,62986.38,4,16
1,2626,25,1,9130,0,0,9999998,2,0,18,720,26375.79,3,12
1,6048,28,1,6440,30.28,3,116000,1,10,50,3020,107160,3,12
1,5986,91,1,0,0,0,0,2,31,0,0,33377.73,3,6
1,6609,68,1,0,0,0,0,2,16,0,0,15172,3,13
1,6003,67,1,0,0,0,0,2,14,0,0,38280,3,13
1,6741,60,1,9130,999,7,9999999,2,5,49,2940,54006.38,3,12
1,8316,52,1,5510,24.15,4,43000,2,1,50,2500,65250,3,12
1,9450,44,2,700,999,98,9999999,2,10,52,2340,23556,3,14
1,7318,40,2,2010,20,4,40000,2,1,50,2016,31310,3,13
1,6215,33,2,0,0,0,0,2,1,0,0,40860,3,14
1,6123,25,2,4700,19,3,50000,2,4,49,2091,29363.49,3,16
1,4555,25,1,9350,0,0,7000,2,2,52,1060,10733.95,3,12
1,7482,20,2,4720,0,0,8000,2,1,48,2031,5284,3,11
1,5518,65,1,3955,21.1,11,69000,2,12,49,2156,50420,3,12
1,9453,40,1,7420,999,15,31200,2,99,52,2080,51477.86,3,12
1,4213,54,1,7330,16,21,42000,2,1,48,2304,42696.83,3,11
1,4393,37,1,7750,17,5,40000,2,0,51,2040,45062.51,3,12
1,4398,37,1,9130,0,0,18000,2,1,38,2964,49460,3,8
1,4214,31,1,9610,10,0,0,2,3,0,0,23046.26,3,9
1,4406,35,2,4230,0,0,8400,2,6,48,2286,8330,3,12
1,4046,32,2,0,0,0,0,2,0,0,0,15132.12,3,99
1,4449,26,2,3600,9.1,3,10000,2,8,50,3428,45046,3,14
1,3975,31,1,9600,0,4,42000,2,6,52,2080,42818.73,3,10
1,6485,72,2,0,0,0,0,2,5,0,0,55432.58,3,12
1,6965,59,1,3600,9,18,80000,2,13,51,3570,30429.76,3,12
1,7246,56,2,2300,7.5,4,12000,2,5,52,2080,8558.59,3,12
1,8182,42,1,4250,17,25,26000,2,14,52,1820,21845.31,3,12
1,5524,40,2,4220,0,0,9999998,2,2,33,1010,10460,3,11
1,6087,38,1,6230,21,4,80000,2,7,52,2130,45515,3,10
1,6522,37,1,4020,0,0,19200,2,8,30,1184,28245.48,3,14
1,8916,38,2,230,8,1,11000,2,3,50,2116,22059.06,3,9
1,6678,36,2,2025,998,4,24000,2,2,52,2288,26898.38,3,9
1,5423,34,2,4200,0,0,11520,2,1,31,1224,9569.03,3,11
1,7122,32,2,3600,7.25,5,2000,2,0,21,735,10220.43,3,11
1,6755,25,2,3930,15.79,0,19000,2,2,46,1840,24246,4,14
1,9293,25,1,8965,0,0,20826,2,7,39,1677,17640,3,8
1,9550,21,1,5620,0,0,2500,2,0,14,423,18135,3,12
1,8929,20,2,4720,11,0,10000,2,1,52,2080,5862.61,3,13
1,8061,64,1,0,0,0,0,2,13,0,0,14384,3,12
1,7614,37,2,4600,0,0,7000,2,6,40,1008,9218.18,3,13
1,7711,36,1,8650,24,0,54000,2,5,46,2280,69574,3,12
1,5770,29,1,430,0,0,20000,2,5,10,520,66405,3,14
1,6512,55,1,8540,22,23,45000,2,99,51,2550,37291.41,3,11
1,9031,46,1,8530,0,25,65000,2,2,51,2068,42389.66,3,12
1,8749,36,1,3930,12,2,24840,2,9,47,1972,25078,3,12
1,4507,25,1,9640,19,2,79000,2,5,50,3024,42256,3,13
1,1571,66,2,0,0,0,0,2,8,0,0,21702,3,12
1,2784,44,2,5520,0,0,10000,2,4,11,515,44492,2,11
1,2558,25,1,4760,12,0,70000,2,5,49,2940,45131,2,13
1,2877,39,1,6515,22,4,53000,7,12,51,2570,28444,2,10
1,3745,57,2,0,0,0,0,2,99,0,0,81065.82,3,12
1,3678,55,2,2540,0,0,16000,2,0,52,413,24606,3,12
1,3737,38,2,3645,18,1,28000,2,10,51,2040,33102,3,14
1,3843,38,2,5620,10,1,9999999,2,0,12,480,36960.5,3,14
1,3774,37,1,5520,0,1,55000,2,9,45,2415,83332,3,16
1,3735,34,1,9000,16.83,7,35000,2,5,51,2262,26525,3,13
1,3561,34,1,8740,20,3,42000,2,3,50,2008,23836,3,16
1,4953,62,1,4250,0,0,400,2,36,25,50,22713.48,3,12
1,5293,55,1,9600,17.65,30,53000,2,3,46,3220,61045.44,3,13
1,7918,53,2,7750,27,16,60000,2,20,48,2112,28341.76,3,16
1,7746,51,2,2320,0,10,59000,2,1,52,2860,54301.04,3,17
1,4777,43,2,3600,8.5,2,9999998,2,1,52,2080,25968.47,3,12
1,5015,41,1,9130,19.27,3,45000,2,6,50,2500,36320,3,12
1,4769,40,2,5300,7.25,0,3000,2,1,22,760,20050,3,9
1,5233,37,1,7700,0,3,40000,2,3,52,2080,55746,3,11
1,6437,36,1,9130,0,0,176000,2,1,43,1736,57384,3,14
1,5040,36,1,4850,0,9,75000,2,0,51,3060,66336,3,15
1,7344,33,1,8450,15,1,32000,2,1,51,2045,59920,3,10
1,4586,70,2,0,0,0,0,2,20,0,0,17256.58,3,12
1,4616,68,1,0,0,0,0,2,16,0,0,26828,3,10
1,4546,66,1,2040,0,0,600,2,12,4,48,33195,3,12
1,5805,62,2,0,0,0,0,2,8,0,0,10877,3,11
1,4517,61,1,6420,14,32,26000,2,26,48,1549,23450,3,14
1,9391,60,1,8965,19.92,32,40000,2,25,51,2040,29422,1,14
1,7440,42,1,3820,35,16,95000,2,2,49,2058,101237,2,17
1,4538,38,1,3720,0,11,45000,2,1,51,2448,54020,3,16
1,7923,35,1,5000,16.36,4,50000,2,5,51,2277,50344,3,12
1,5795,33,1,3600,0,1,70000,2,2,51,2040,40210,3,17
1,9594,30,2,3255,32,4,75000,2,0,51,2040,84434,3,17
1,8838,44,1,4220,0,0,9999998,2,99,50,432,33351.11,3,12
1,5997,53,2,5400,8.46,1,9999998,2,19,51,1024,27788.17,3,14
1,5323,50,1,0,0,0,0,2,23,0,0,54160,5,17
1,7802,50,1,430,0,0,175000,2,30,52,2080,47620.94,3,16
1,9229,55,2,0,0,0,0,2,99,0,0,9200,1,13
1,7685,35,1,4010,14,0,25000,2,99,51,2151,16870,1,11
1,8446,34,2,4020,14.5,14,18000,2,0,51,1872,37812,1,12
1,7837,32,1,0,0,0,0,2,2,0,0,22305.83,1,13
1,8627,27,1,7420,0,3,60000,2,1,50,2000,79711.52,3,15
1,8706,26,2,4230,11.8,2,10000,2,0,41,2277,13380,1,14
1,4932,29,2,4720,7.25,0,17740,1,0,52,2080,26443.49,1,10
1,8460,59,1,9600,14.65,1,65000,2,99,14,572,69016,1,12
1,5689,49,1,4250,0,0,26600,2,17,36,1800,12360,1,11
1,5905,29,1,6230,0,0,1000,2,0,8,385,17918,1,14
1,6433,62,1,5150,28,31,58000,2,7,50,2000,105980.92,3,14
1,6558,58,2,0,0,0,0,2,11,0,0,5196.91,3,11
1,4925,50,1,9620,0,0,40000,2,13,34,1685,37469.46,3,11
1,6590,37,1,9120,16.25,1,45000,2,3,52,1924,50414.91,3,12
1,7123,38,1,5000,0,0,32000,2,4,52,1560,51699.51,3,12
1,7991,41,1,3840,21,5,45000,2,10,52,2080,40496.13,3,11
1,8331,58,2,0,0,0,0,2,99,0,0,20551.86,3,12
1,8283,28,2,5300,16.8,1,25000,2,0,50,1512,35384,3,17
1,7175,32,1,5120,998,11,50000,2,99,52,1032,38530.16,3,14
1,1196,56,2,0,0,0,0,2,1,0,0,5220,3,11
1,530,39,1,9420,30.66,14,52000,2,4,42,1680,60785,3,11
1,2173,65,1,7700,0,8,72000,2,13,45,1792,78353.68,3,16
1,1975,41,1,7750,12,3,26000,2,10,51,2048,70126.69,2,12
1,2604,44,2,136,0,2,62000,2,12,48,2868,76754,3,17
1,2548,34,1,6355,20,0,30000,2,5,36,1656,44560,3,14
1,1680,33,1,8620,37,6,104000,2,11,49,3690,39680,3,17
1,2062,29,2,520,0,2,9999999,7,2,30,1212,56552,3,16
1,1478,66,1,0,0,0,0,2,10,0,0,40900,2,11
1,6419,62,1,0,0,0,0,2,5,0,0,15184,3,10
1,6943,59,1,8450,11,22,46000,2,4,52,3626,43826,3,11
1,5454,57,1,4700,0,28,9999999,2,5,50,2390,68095.8,3,16
1,8922,33,1,4700,10,2,0,2,3,0,0,40974.68,3,13
1,7903,53,2,7750,18.19,21,34000,2,13,51,2631,23224,3,13
1,5609,32,2,4510,0,0,18000,2,0,43,1704,24445,3,14
1,8094,29,1,9600,13.2,0,30000,2,0,47,2480,28820,3,9
1,7039,24,1,5400,8.5,1,6000,2,3,52,777,57360,3,15
1,9315,41,1,3740,998,15,90000,2,10,50,2410,94280,3,15
1,8087,59,1,6260,0,0,25000,2,99,48,1431,36180,3,12
1,7944,27,2,5160,14,0,25000,2,1,47,1868,30400,3,12
1,7146,33,1,7900,19.25,3,50000,2,99,51,2024,59270,3,12
1,8336,32,1,4700,0,7,40000,2,7,48,1936,48760,3,13
1,2971,61,2,5940,0,0,3000,2,18,1,70,51675,3,14
1,3326,40,1,9130,0,0,40000,2,99,52,2600,31155.89,3,10
1,3195,40,1,800,19,14,52000,2,16,52,2080,75760,3,12
1,2970,36,2,230,13,15,27040,2,15,52,2080,35728,3,14
1,7540,73,1,0,0,0,0,2,20,0,0,86193.63,3,12
1,6898,43,2,5600,18.4,16,37000,2,7,51,2040,25148,3,14
1,9062,34,2,5140,0,3,35000,2,10,52,2080,43860,3,17
1,5315,26,1,810,0,0,52000,2,1,52,5200,92460,3,17
1,7340,23,2,840,0,0,72000,2,1,52,2080,28100,4,16
1,6773,67,1,810,998,9,100000,2,0,49,2673,92860,3,16
1,8535,56,2,9600,13,3,27000,2,2,51,2040,36767.24,3,13
1,7964,55,2,2000,0,9,55000,2,24,49,2333,35722.59,3,17
1,8596,53,2,3649,21.65,21,42000,2,23,50,2100,55916,3,13
1,6732,30,2,5700,15.78,5,35327,2,8,50,3000,39666,3,13
1,8812,23,2,5550,18.29,2,42000,2,4,51,3570,35430,3,14
1,9024,69,1,0,0,0,0,2,5,0,0,84932,3,13
1,7372,69,1,0,0,0,0,2,12,0,0,60404.33,3,99
1,9179,61,2,5220,0,0,100000,2,20,52,4160,67400,3,12
1,7403,32,1,0,0,0,0,2,8,0,0,53030,3,14
1,9564,29,1,8300,0,3,19578,2,6,51,1518,30504,3,16
1,4934,62,2,3930,8.75,20,23000,2,32,52,3399,27237,3,12
1,5543,57,2,4600,999,0,13688,2,99,51,1838,43318.95,3,11
1,7728,43,2,910,0,23,43000,2,3,8,308,40328.61,3,14
1,5701,32,1,0,0,0,0,2,0,0,0,16708.43,3,11
1,5381,28,2,2300,0,4,29120,2,1,52,2080,34968,3,17
1,6179,25,2,3630,0,2,0,2,1,52,780,25549,3,12
1,7846,23,2,5400,10.56,2,21320,2,4,51,4064,29774.4,3,14
1,8960,66,1,9600,998,47,60000,9,99,48,3456,32670.3,3,14
1,8411,45,1,8040,0,99,40000,2,99,52,3224,36653.79,3,99
1,5654,46,1,9130,0,4,48000,2,9,52,3640,30359.5,3,12
1,6559,28,2,0,0,0,0,2,0,0,0,10297.11,3,8
1,5613,84,2,0,0,0,0,2,99,0,0,22432,3,6
1,5876,66,2,5520,0,1,31000,2,41,52,1404,39043,3,13
1,8184,58,2,0,0,0,0,2,0,0,0,9011,3,11
1,7574,41,2,0,0,0,0,2,5,0,0,48899,3,12
1,7064,39,2,3600,11.5,3,14000,2,2,52,2080,42928,3,99
1,7705,32,2,4600,13,6,16000,2,5,52,1548,13939,3,12
1,7240,56,1,0,0,0,0,2,0,0,0,53146.53,3,12
1,8495,65,2,0,0,0,0,2,0,0,0,9446.56,3,10
1,8470,48,2,5310,18.42,0,34000,2,4,51,2048,37700,3,11
1,6724,40,2,7700,19,18,42000,2,13,51,2024,39035.84,3,11
1,6432,39,1,9130,0,1,55000,2,99,35,1925,94222,3,14
1,7545,24,1,9620,999,0,9999998,2,3,38,1520,37317.31,3,12
1,7124,21,1,9620,13.5,2,32000,2,2,52,2288,30694.79,3,12
1,7155,58,1,6260,31,5,60000,2,26,52,2128,58686.17,3,12
1,7921,43,2,4060,0,3,15600,2,10,52,416,26880,3,12
1,8382,36,1,9000,0,4,60000,2,99,52,2080,34163.21,3,12
1,1001,57,2,4220,13.82,2,38000,2,99,49,3185,29760,3,12
